artist_slug,artist_name,song_id,title,url,text,word_count,english_ratio,n_english_lines,n_total_lines,featured_artists,L1,genius_artist_id,lyrics,english_word_count
berry,Berry,5690969,Lazy Purple Sun Goddess,https://genius.com/Berry-lazy-purple-sun-goddess-lyrics,"I got my momma stacked gave her a million racks
I drank a fish bowl of gin, that's how my day begins
I made a new set of friends I felt like changing the blend
I bought a house in Bel-Air that I don't have to share
Turquoise waterfall into my swimming pool
Mermaid tails hanging off a yacht docked in my backyard
Silver spoon at noon that's a privilege interlude
I got a cigarette rolled by the maid I paid off with my black card
You want that hourly pay hoe
I'm a lazy purple sun goddess, don't wake me when I sleep
I'm a lazy purple sun goddess, don't wake me when I sleep
I can't, I can't be found unless I am aroused
By the sounds of Chopin, man he could wake up the dead
I brought down pearly gates, decorate my driveway
I watch the sun and stars from my lunar backyard
Turquoise waterfall into my swimming pool
Mermaid tails hanging off a yacht docked in my backyard
Silver spoon at noon that's a privilege interlude
I got a cigarette rolled by the maid I paid off with my black card
You want that hourly pay hoe (Oh~)
I'm a lazy purple sun goddess, don't wake me when I sleep
I'm a lazy purple sun goddess, don't wake me when I sleep
Don't wake me when I sleep, don't wake me when I sleep
Don't wake me when I sleep, no, no, no, no, no, no, no, no
Don't wake me when I sleep, don't wake me when I sleep
Don't wake me when I sleep, no, no, no, no, no, no, no",,0.5777777777777777,26,45,,french,22871.0,"Verse 1:
I got my momma stacked gave her a million racks
I drank a fish bowl of gin, that's how my day begins
I made a new set of friends I felt like changing the blend
I bought a house in Bel-Air that I don't have to share
Verse 2:
Turquoise waterfall into my swimming pool
Mermaid tails hanging off a yacht docked in my backyard
Silver spoon at noon that's a privilege interlude
I got a cigarette rolled by the maid I paid off with my black card
Pre-chorus:
Roll my cigarette, bitch you on my payroll
Roll my cigarette, bitch you on my payroll
Roll my cigarette, bitch you on my payroll
You want that hourly pay hoe
Chorus:
I'm a lazy purple sun goddess, don't wake me when I sleep
No, no, no, no, no, no, no, no, no, no, no, no
I'm a lazy purple sun goddess, don't wake me when I sleep
No, no, no, no, no, no, no, no, no, no, no, no
Verse 3:
I can't, I can't be found unless I am aroused
By the sounds of Chopin, man he could wake up the dead
I brought down pearly gates, decorate my driveway
I watch the sun and stars from my lunar backyard
Verse 4:
Turquoise waterfall into my swimming pool
Mermaid tails hanging off a yacht docked in my backyard
Silver spoon at noon that's a privilege interlude
I got a cigarette rolled by the maid I paid off with my black card
Pre-chorus:
Roll my cigarette, bitch you on my payroll
Roll my cigarette, bitch you on my payroll
Roll my cigarette, bitch you on my payroll
You want that hourly pay hoe (Oh~)
Chorus:
I'm a lazy purple sun goddess, don't wake me when I sleep
No, no, no, no, no, no, no, no, no, no, no, no
I'm a lazy purple sun goddess, don't wake me when I sleep
No, no, no, no, no, no, no, no, no, no, no, no
Outro:
Don't wake me when I sleep, don't wake me when I sleep
Don't wake me when I sleep, no, no, no, no, no, no, no, no
Don't wake me when I sleep, don't wake me when I sleep
Don't wake me when I sleep, no, no, no, no, no, no, no",277.0
berry,Berry,7056318,Old Sam Peabody,https://genius.com/Berry-old-sam-peabody-lyrics,"How many eyes might I see in my life?
Hers will haunt me like
Only hers emptied out like
She calls, Sweet liberty, liberty
The white throated sparrow
While I seek a kind of freedom in
Student loan consolidation
Or nested eggs
She calls, Sweet liberty, liberty
The white throated sparrow
While I seek a kind of freedom in
Student loan consolidation
She calls, Sweet liberty, liberty
The white throated sparrow
While I seek a kind of truth in
Reduced car insurance payments
Like falling stars, her eyes flashed then faded
The birds in the pine tree
In the pine tree, need
Only two
She’s asleep in the expanse between them",,0.65625,21,32,,french,22871.0,"How many eyes might I see in my life?
Only hers will haunt me
Hers will haunt me like
Mango pits
Or elephants’
Only hers emptied out like
A corpse’s
She calls, Sweet liberty, liberty
The white throated sparrow
While I seek a kind of freedom in
Student loan consolidation
The awkward pause, an unplanned pregnancy--
The roots of my teeth stand
Of my teeth stand like
Two strong legs
Or nested eggs
Where a pair of cormorants sing
Their praises
She calls, Sweet liberty, liberty
The white throated sparrow
While I seek a kind of freedom in
Student loan consolidation
She calls, Sweet liberty, liberty
The white throated sparrow
While I seek a kind of truth in
Reduced car insurance payments
Like falling stars, her eyes flashed then faded
The birds in the pine tree
In the pine tree, need
Only two
Notes to sing
She’s asleep in the expanse between them",111.0
berry,Berry,7188131,Chase the Wind,https://genius.com/Berry-chase-the-wind-lyrics,"She only laughs in the city
Where melancholy boys chase the wind, chase the wind
Down sidewalks, through dark back alleys
The skyline wasn’t built with legos
Does she know what is real?
She sees the paradox
In thinking about
To feel emotional
What fills that hole?
The brake disc kissed the lips
Of the disc pad, and it
Released the fluid
And for a moment, the whole
World stood still
She only laughs in the city
Where melancholy boys chase the wind, chase the wind
Down sidеwalks, through dark back alleys
The skyline wasn’t built with lеgos
Does she know what is real?
To see the fight in her
Fights with nature
Opposing forces at work
The unoiled joint of her love
And laughter, they creak
And gnaw like a wood–
Rat through the fuel
She only laughs in the city
Where melancholy boys chase the wind, chase the wind
Down sidewalks, through dark back alleys
The skyline wasn’t built with legos
Does she know what is real?",,0.8857142857142857,31,35,,french,22871.0,"She only laughs in the city
Where melancholy boys chase the wind, chase the wind
Down sidewalks, through dark back alleys
The skyline wasn’t built with legos
Does she know what is real?

She sees the paradox
In thinking about
Thinking of how
To feel emotional
What fills that hole?
The brake disc kissed the lips
Of the disc pad, and it
Released the fluid
And for a moment, the whole
World stood still

She only laughs in the city
Where melancholy boys chase the wind, chase the wind
Down sidеwalks, through dark back alleys
The skyline wasn’t built with lеgos
Does she know what is real?

To see the fight in her
Her human nature
Fights with nature
Opposing forces at work
Her inner war
The unoiled joint of her love
And laughter, they creak
And gnaw like a wood–
Rat through the fuel
Injection lines

She only laughs in the city
Where melancholy boys chase the wind, chase the wind
Down sidewalks, through dark back alleys
The skyline wasn’t built with legos
Does she know what is real?",169.0
sinik,Sinik,81907,Rue du paradis,https://genius.com/Sinik-rue-du-paradis-lyrics,"Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying",,0.5238095238095238,44,84,,french,1877.0,"Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying

À l'heure où vous lirez ces quelques lignes
J'aurai déjà mis un terme à cette chienne de vie indigne
J'en ai marre de souffrir, marre de fuir
Marre de me dire que j'ai toujours le mal de vivre
Je n'ai jamais su crever l'abcès, j'ai pas eu de chance
L'amour et ses absences font mal comme une balle dans une jambe
J'écris ces mots comme un lâche, je pourrais vous le dire en face
Mais comme un naze je n'aurais pas trouvé les phrases
J'ai essayé de me relever mais les barreaux m'ont mis K.O
Mal dans ma peau je serais mieux tout là-haut
C'est de ma faute pas de la votre si je me pends
Du fond du cœur je vous aime et que je me rate si je mens
Fatigué, épuisé de vivre à bout de force
Si la juge est un couteau la justice est un coupe-gorge
Je sais plus trop quoi dire, peut être
Je vous aime je vous quitte mais dans le cœur je vous ai...

Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying

Depuis que t'es parti, j'ai mal au ventre
J'ai des mauvaises notes j'crois que je suis sur la mauvaise pente
À la maison ça pleure constamment
Maman range ta chambre, chaque jour on t'attend
Papa m'a dit que c'est la vie c'est comme ça
Mais si la vie c'est comme ça moi je finirais comme toi
Je voulais que tu saches que pour moi ton absence est un drame
Que la manière dont tu nous quittes est ingrate
J'ai du mal à trouver les mots, j'ai oublié les notes
Mon cher grand frère, excuse pour les fautes
Je vais envoyer cette lettre au Paradis, sans pleurer
Comme un homme en espérant que les anges te la donnent
J'aurais tellement aimé te voir une dernière fois
Ton ombre sera toujours là derrière moi
Depuis que t'es parti, je squatte le banc assidûment
Signé ton petit frère à qui tu manques

Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying

Ça fait plaisir de lire que tu m'attends
À cet instant je suis sûrement dans un désert de nuage blanc
Ici c'est mieux, sincèrement je le crois
Que tu traînes je ne veux pas, fais attention d'ici je te vois
De vos douleurs et de vos larmes je suis coupable
Petit re-frè, ma lâcheté n'aura d'égal que ton courage
Je veux que tu comprennes que sur Terre la vie m'écrase
Souviens-toi que ma mort n'est que la plus grosse de mes gaffes

Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying
Every day I wake up I feel like crying
Every second I feel like praying
Everywhere I turn my people dying
Brothers and sisters listen to what I'm saying",319.0
népal,Népal,2807497,Suga Suga,https://genius.com/Nepal-suga-suga-lyrics,"Got me lifted, shifted higher than the ceilin'
And ooohwee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly
Got me lifted, shifted higher than the ceilin'
And ooohwee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly
Got me lifted, shifted higher than the ceilin'
And ooohwee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly
You know it's leather when we ride
Wood grain and raw hide
Girl, you keep it so fly, with your sweet honey buns
You was there when the money was gone
You'll be there when the money comes",,0.2179487179487179,17,78,Doums,french,19547.0,"J'me couche à neuf heures de l'après-minuit
Un dernier joint de kush pour me ramener au lit
Le sommeil m'a zappé
Le destin d'un vendeur de sable
À caisse ou bien à pieds
Paye-moi en pièces ou en papier
Les doros, le wari, le cash
Sur la tête de la madre... à Marine
J'me rangerai, les ients-cli le savent
Fucked up, c'est le système qui nous consume
C'est chacun sa croix, négro fuck et tais-toi
La chanahapa se prend dans la nuit noire
Soit t'es chasseur ou bien soit t'es la proie
Si tu crois qu't'es chasseur, eh bien c'est qu't'es l'appât
Niggiz, t'es locked up

Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed (higher, higher)
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed (higher, higher)
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed (higher, higher)
Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed (higher, higher)
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed (higher, higher)
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed

Got me lifted, shifted higher than the ceilin'
And ooohwee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly
Got me lifted, shifted higher than the ceilin'
And ooohwee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly

T'as l'nez dans la che-blan comme si la vie n'était pas assez speed (n'était pas assez speed)
Où vas-tu en courant ? Si c'est l'tien tu pourras pas rater l'film (tu pourras pas rater l'film)
Si on accélère c'est plus par gourmandise que par appétit (que par appétit)
L'histoire on la connait : virage à 200, t'es paraplégique (skrrrt)
J'ai aujourd'hui l'impression qu'le système est bien pire qu'un ennemi (pow pow pow pow)
J'existe à travers lui : azerty, azerty, azerty
Comme un virus au sein d'la matrice
Ce n'est pas dans mon plan d'm'enfumer à Maastricht
Paris te mâche, te recrache, Paris est magique

Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed (higher, higher)
Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed (higher, higher)
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed (higher, higher)
Ouais ma le-gueu c'est speed, ouais ma le-gueu c'est speed
Tu voudrais qu'on t'explique mais ma le-gueu c'est speed (higher, higher)
Ouais ma le-gueu c'est speed
Ouais ma le-gueu c'est speed

Got me lifted, shifted higher than the ceilin'
And ooohwee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly
Sugar, sugar, how you get so fly
Sugar, sugar, how you get so fly
Sugar, sugar, how you get so fly
Sugar, sugar, how you get so fly

You know it's leather when we ride
Wood grain and raw hide
Doing what we do, watchin' screens gettin' high
Girl, you keep it so fly, with your sweet honey buns
You was there when the money was gone
You'll be there when the money comes",119.0
aloïse_sauvage,Aloïse Sauvage,3612017,Ailleurs Higher,https://genius.com/Aloise-sauvage-ailleurs-higher-lyrics,"Want to disappear so many times
What kind of illness it is?
Want to disappear so many times
What kind of illness it is?
Life is pretty but life is weird
It's a pity that you're not your own leader
They don't know, I repeat they don't know, they don't know
Just follow your feelings, just follow, just follow
Want to disappear so many times
What kind of illness it is?
Want to disappear so many times
What kind of illness it is?
Want to disappear so many times
What kind of illness it is?
Want to disappear so many times
What kind of illness it is?
Want to disappear so many times
What kind of illness it is?
Want to disappear so many times
What kind of illness it is?
In your suitcase, in your little place
In your own brain, with your big shame
(And you're stuck here)
In your suitcase, in your little place
In your own brain, with your big shame
(And you're stuck here)
In your suitcase, in your little place
In your own brain, with your big shame
(And you're stuck here)",,0.4328358208955223,29,67,,french,1431214.0,"Et ça écorche les syllabes
Et ça trébuche sur ton nom
Et tu te déportes tel un crabe
Jamais de face, presque à reculons
Tu veux te montrer
Mais t'as peur qu'on te voit;
Tu sais comment exister
Mais t'as peur de te croire
T'es ton propre coach
T'as peur de louper le coche;
La vie t'attriste comme elle t'attire
Et tu veux juste la remplir comme tes poches
C'est la pluie qui veut ça
Qui veut nous tremper jusqu'aux os
C'est l'angoisse qui dit ça
Qui dit tu vas te tromper mais reste fort
You
Want to disappear so many times
What kind of illness it is?
You
Want to disappear so many times
What kind of illness it is?
Mais ton courage te fait tenir
J'crois qu'il n'y a pas d'issue
Les coups de rage font souffrir
Voyez comme ils nous mènent la vie dure
Au bout du rouleau le diable s'excite
Prêt à se jeter à l'eau
Mais les drames s'évitent
Ça va si vite, ça va si vite, ça va si vite
Life is pretty but life is weird
It's a pity that you're not your own leader
They don't know, I repeat they don't know, they don't know
Just follow your feelings, just follow, just follow
You
Want to disappear so many times
What kind of illness it is?
You
Want to disappear so many times
What kind of illness it is?
Ça gronde dans ton ventre, ça monte c'est pas tendre
Les mains sales, les pieds nus, le cœur pâle, les mots crus
(Et la chute qui t'attend)
Tu veux exceller et ça se voit
Pas t'affaisser et caetera
(Et la chute qui t'attend)
On va tomber du jour au lendemain
S'écraser au sol, s'élever pour rien
Au fond c'est con, c'est fou, c'est tout
On aura tout fait pour, comment est-ce possible?
Je ne crois pas au succès mais
À la réussite qui succède aux
Travaux succincts après les
Échecs essuyés qui excèdent
You
Want to disappear so many times
What kind of illness it is?
You
Want to disappear so many times
What kind of illness it is?
You
Want to disappear so many times
What kind of illness it is?
You
Want to disappear so many times
What kind of illness it is?
In your suitcase, in your little place
In your own brain, with your big shame
(And you're stuck here)
In your suitcase, in your little place
In your own brain, with your big shame
(And you're stuck here)
In your suitcase, in your little place
In your own brain, with your big shame
(And you're stuck here)
You
You",188.0
alizée,Alizée,1980787,J’en ai marre - version live,https://genius.com/Alizee-jen-ai-marre-version-live-lyrics,"I'm fed up!
Bubbles and water
Legs up for hours
My goldfish is under me
To bathe for hours
Makes my mouth water
I'm ""foamely"" ecstatic
It's not a problem
Bubbly and stubborn
Melon and water
Is just a dream
It makes me wonder
Bubbles and water
Legs up for hours
""Bombs"", you keep away from me!
I swim in such harmony
I'm fed up with loneliness
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
I'm fed up with creeps crying
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
I'm fed up with your complaints
Baby, well I'm not a saint!
Fed up with the rain, the plane...
That makes me throw up again
I'm fed up with all cynics
Bathing caps and all critics
I'm fed up with being fed up! Poor me !
Bubbles and water
Legs up for hours
My goldfish still under me!
A place out of misery, my fantasy",,0.7954545454545454,35,44,,french,344883.0,"I'm fed up!
Bubbles and water
Legs up for hours
My goldfish is under me
To bathe for hours
Makes my mouth water
I'm ""foamely"" ecstatic
It's not a problem
I lazy 'round
Bubbly and stubborn
I lazy 'round
Melon and water
Is just a dream
It makes me wonder
Is it a ""sin"" ?
Bubbles and water
Legs up for hours
""Bombs"", you keep away from me!
Today lying low
Twisting up my toes
I swim in such harmony
So what bothers me:
Chorus :
I'm fed up with loneliness
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
I'm fed up with creeps crying
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
I'm fed up with your complaints
Baby, well I'm not a saint!
Fed up with the rain, the plane...
That makes me throw up again
I'm fed up with all cynics
Bathing caps and all critics
I'm fed up with being fed up! Poor me !
Bubbles and water
Legs up for hours
My goldfish still under me!
Delight of pleasures
Aquatic treasures
A place out of misery, my fantasy",172.0
alizée,Alizée,1494381,La isla bonita,https://genius.com/Alizee-la-isla-bonita-lyrics,"Just like I'd never gone, I knew the song
A young girl with eyes like the desert
It all seems like yesterday, not far away
All of nature wild and free
This is where I long to be
And when the samba played
The sun would set so high
Ring through my ears and sting my eyes
Your Spanish lullaby
I fell in love with San Pedro
Warm wind carried on the sea, he called to me
I prayed that the days would last
They went so fast
I want to be where the sun warms the sky
When it's time for siesta you can watch them go by
Beautiful faces, no cares in this world
Where a girl loves a boy, and a boy loves a girl
It all seems like yesterday, not far away",,0.6666666666666666,18,27,,french,344883.0,"Last night I dreamt of San Pedro
Just like I'd never gone, I knew the song
A young girl with eyes like the desert
It all seems like yesterday, not far away

Tropical the island breeze
All of nature wild and free
This is where I long to be
La isla bonita
And when the samba played
The sun would set so high
Ring through my ears and sting my eyes
Your Spanish lullaby
I fell in love with San Pedro
Warm wind carried on the sea, he called to me
Te dijo te amo
I prayed that the days would last
They went so fast

I want to be where the sun warms the sky
When it's time for siesta you can watch them go by
Beautiful faces, no cares in this world
Where a girl loves a boy, and a boy loves a girl
Last night I dreamt of San Pedro
It all seems like yesterday, not far away

La la la la la la la
Te dijo te amo
La la la la la la la
El dijo que te ama",136.0
alizée,Alizée,1635139,I’m Fed Up!,https://genius.com/Alizee-im-fed-up-lyrics,"Bubbles and water
Legs up for hours
My goldfish is under me
To bathe for hours
Makes my mouth water
Bubbly and stubborn
Melon and water
Is just a dream
It makes me wonder
Bubbles and water
Legs up for hours
Bombs, you keep away from me
I swim in such harmony
So what bothers me?
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
Fed up with the rain, the plane
That makes me throw up again
Bathing caps and all critics
I’m fed up with being fed up
Poor me!
Bubbles and water
Legs up for hours
My goldfish still under me
A place out of misery, my fantasy
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
Fed up with the rain, the plane
That makes me throw up again
Bathing caps and all critics
I’m fed up with being fed up
Poor me!
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
Fed up with the rain, the plane
That makes me throw up again
Bathing caps and all critics
I’m fed up with being fed up
Poor me!",,0.68,51,75,,french,344883.0,"Bubbles and water
Legs up for hours
My goldfish is under me
To bathe for hours
Makes my mouth water
I’m foamely ecstatic
It’s not a problem
I lazy ‘round
Bubbly and stubborn
I lazy 'round
Melon and water
Is just a dream
It makes me wonder
Is it a sin?
Bubbles and water
Legs up for hours
Bombs, you keep away from me
Today lying low
Twisting up my toes
I swim in such harmony
So what bothers me?
I’m fed up with loneliness
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
I’m fed up with creeps crying
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
I’m fed up with your complaints
Baby, well I’m not a saint
Fed up with the rain, the plane
That makes me throw up again
I’m fed up with all cynics
Bathing caps and all critics
I’m fed up with being fed up
Poor me!
Bubbles and water
Legs up for hours
My goldfish still under me
Delight of pleasures
Aquatic treasures
A place out of misery, my fantasy
I’m fed up with loneliness
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
I’m fed up with creeps crying
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
I’m fed up with your complaints
Baby, well I’m not a saint
Fed up with the rain, the plane
That makes me throw up again
I’m fed up with all cynics
Bathing caps and all critics
I’m fed up with being fed up
Poor me!
I’m fed up with loneliness
With my uncle overstressed
Fumbling, crawling for something
That never shows, just a dream
I’m fed up with creeps crying
Over the past, such a sin
Not to be cool, but a fool
If I could mess up their rules
I’m fed up with your complaints
Baby, well I’m not a saint
Fed up with the rain, the plane
That makes me throw up again
I’m fed up with all cynics
Bathing caps and all critics
I’m fed up with being fed up
Poor me!",258.0
alizée,Alizée,1454082,I’m Not Twenty!,https://genius.com/Alizee-im-not-twenty-lyrics,"Looking for paradise is always on my mind
Oh baby come to me, bring back simplicity
I'm here you see
So why hang on to me? Just write me poetry
Get up and start to smile, guy
Do it for me
Wake up, I'll come around, man
Let's do boogie-woogie
It's not even a game
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
You get old at twenty
And I want to be free
You're always on my mind
Having fun is just fine
Falling for me, indeed is diving in someone's need
Love is too strong!
I've fallen into me and freedom's ecstacy
You can never go wrong (never go wrong)
It's not even a game
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
You get old at twenty
And I want to be free
It's not even a game
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
You get old at twenty
And I want to be free
It's not even a game
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
You get old at twenty
And I want to be free",,0.625,50,80,,french,344883.0,"Looking for paradise is always on my mind
Morning light shining right, sing me a lullaby
Oh baby come to me, bring back simplicity
I'm here you see
So why hang on to me? Just write me poetry
If you're okey-dokey
Get up and start to smile, guy
Do it for me
Wake up, I'll come around, man
Let's do boogie-woogie

It's not even a game
Get over your pain
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
Mélodie de vie (mélodie de vie)
I fly all alone
A light little stone
You get old at twenty
And I want to be free

Oh baby baby mine
You're always on my mind
Having fun is just fine
Your love, I shall deny
Falling for me, indeed is diving in someone's need
Love is too strong!
I've fallen into me and freedom's ecstacy
You can never go wrong (never go wrong)

It's not even a game
Get over your pain
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
Mélodie de vie (mélodie de vie)
I fly all alone
A light little stone
You get old at twenty
And I want to be free

La na na na na, la la la na na
La na na na na, la na na na na
La na na na na, la na na na na
La na na na na, la na na na na
Mélodie de vie
La na na na na, la la la na na
La na na na na, la na na na na
Mélodie de vie
La na na na na, la na na na na
La na na na na, la na na na na

It's not even a game
Get over your pain
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
Mélodie de vie (mélodie de vie)
I fly all alone
A light little stone
You get old at twenty
And I want to be free

It's not even a game
Get over your pain
I'm not twenty
Not even ashamed
Could we celebrate?
'Cause I'm not twenty
And life goes on and on
I go as I come
Mélodie de vie (mélodie de vie)
I fly all alone
A light little stone
You get old at twenty
And I want to be free",248.0
alizée,Alizée,1006918,Amélie,https://genius.com/Alizee-amelie-lyrics,"Little cloud over the sea
Through the rainbow
Summer seems long ago
Light in your eyes
Softly when you speak to me
I won't be up to me
I see your shadow
Coming, floating above my dreams
I'll be calling your name, I feel
If you tell me, that you love me
Amélie has gold for every soul
Amélie was told to be my angel
Amélie has melted every stone
Amélie has gold for every soul
Loving Amélie, love will be, will be
Photographs over me
No, I'm not I'm ugly
To see your sign, Oh, would I
Until you are mine
Dawn is coming down",,0.5405405405405406,20,37,,french,344883.0,"Little lonely
Little cloud over the sea
Through the rainbow
Summer seems long ago
Light in your eyes
Softly when you speak to me
But if you hide...
I won't be up to me
I
I see your shadow
Coming, floating above my dreams
Wherever you go
I'll be calling your name, I feel
Always on your side
If you tell me, that you love me
Hold on to your sky
Oh, Amélie mine, help me to fly
Chorus
Amélie has gold for every soul
Amélie was told to be my angel
Amélie has melted every stone
Loving Amélie, coming from heaven
Amélie has gold for every soul
Loving Amélie, love will be, will be
Words of Amélie, words I follow
Mélodie de vie, mélo d'Amélie
A little lonely
Photographs over me
Sleeping beauty
No, I'm not I'm ugly
And I wait
To see your sign, Oh, would I
Stay away
Until you are mine
And
Dawn is coming down
Feeling empty, falling slowly
Never let me drown
Oh, Amélie mine, help me to fly",106.0
